ID,Name,Age,Marks
1332,Student1332,18,100
1333,Student1333,25,51
1334,Student1334,22,99
1335,Student1335,23,71
1336,Student1336,21,92
1337,Student1337,24,79
1338,Student1338,21,70
1339,Student1339,22,86
1340,Student1340,20,57
1341,Student1341,20,35
1342,Student1342,19,48
1343,Student1343,18,63
1344,Student1344,25,58
1345,Student1345,20,97
1346,Student1346,20,97
1347,Student1347,23,55
1348,Student1348,19,72
1349,Student1349,20,52
1350,Student1350,22,41
1351,Student1351,21,85
1352,Student1352,18,45
1353,Student1353,20,73
1354,Student1354,20,56
1355,Student1355,23,55
1356,Student1356,22,93
1357,Student1357,23,57
1358,Student1358,23,39
1359,Student1359,25,37
1360,Student1360,19,74
1361,Student1361,24,97
1362,Student1362,24,55
1363,Student1363,19,57
1364,Student1364,24,95
1365,Student1365,20,65
1366,Student1366,23,42
1367,Student1367,20,77
1368,Student1368,23,89
1369,Student1369,20,67
1370,Student1370,18,51
1371,Student1371,19,80
1372,Student1372,24,63
1373,Student1373,24,66
1374,Student1374,19,58
1375,Student1375,24,38
1376,Student1376,19,98
1377,Student1377,23,41
1378,Student1378,22,38
1379,Student1379,23,60
1380,Student1380,23,45
1381,Student1381,22,49
1382,Student1382,21,41
1383,Student1383,23,70
1384,Student1384,23,45
1385,Student1385,24,40
1386,Student1386,25,38
1387,Student1387,24,47
1388,Student1388,24,59
1389,Student1389,24,42
1390,Student1390,23,68
1391,Student1391,25,81
1392,Student1392,21,83
1393,Student1393,24,37
1394,Student1394,20,90
1395,Student1395,18,75
1396,Student1396,22,44
1397,Student1397,20,92
1398,Student1398,22,75
1399,Student1399,23,91
1400,Student1400,19,92
1401,Student1401,24,65
1402,Student1402,24,46
1403,Student1403,20,73
1404,Student1404,20,96
1405,Student1405,24,40
1406,Student1406,25,38
1407,Student1407,24,60
1408,Student1408,21,54
1409,Student1409,22,79
1410,Student1410,22,96
1411,Student1411,20,66
1412,Student1412,25,75
1413,Student1413,19,53
1414,Student1414,24,67
1415,Student1415,25,54
1416,Student1416,24,84
1417,Student1417,18,76
1418,Student1418,22,78
1419,Student1419,23,85
1420,Student1420,22,97
1421,Student1421,23,47
1422,Student1422,23,49
1423,Student1423,18,38
1424,Student1424,20,88
1425,Student1425,18,98
1426,Student1426,19,52
1427,Student1427,25,59
1428,Student1428,23,78
1429,Student1429,24,76
1430,Student1430,24,84
1431,Student1431,20,68
1432,Student1432,24,81
1433,Student1433,24,50
1434,Student1434,22,96
1435,Student1435,21,59
1436,Student1436,24,63
1437,Student1437,25,47
1438,Student1438,25,83
1439,Student1439,18,38
1440,Student1440,21,45
1441,Student1441,18,73
1442,Student1442,22,73
1443,Student1443,20,37
1444,Student1444,25,36
1445,Student1445,24,99
1446,Student1446,25,74
1447,Student1447,18,94
1448,Student1448,19,84
1449,Student1449,25,59
1450,Student1450,23,56
1451,Student1451,18,62
1452,Student1452,19,68
1453,Student1453,18,98
1454,Student1454,20,82
1455,Student1455,20,91
1456,Student1456,20,35
1457,Student1457,24,74
1458,Student1458,19,36
1459,Student1459,22,47
1460,Student1460,25,45
1461,Student1461,22,82
1462,Student1462,20,80
1463,Student1463,21,45
1464,Student1464,18,57
1465,Student1465,21,48
1466,Student1466,21,94
1467,Student1467,19,69
1468,Student1468,18,93
1469,Student1469,20,42
1470,Student1470,20,71
1471,Student1471,25,84
1472,Student1472,19,65
1473,Student1473,25,100
1474,Student1474,22,87
1475,Student1475,20,76
1476,Student1476,23,72
1477,Student1477,18,74
1478,Student1478,19,68
1479,Student1479,25,67
1480,Student1480,19,38
1481,Student1481,25,50
1482,Student1482,20,79
1483,Student1483,19,73
1484,Student1484,25,81
1485,Student1485,24,59
1486,Student1486,20,54
1487,Student1487,21,46
1488,Student1488,22,58
1489,Student1489,22,99
1490,Student1490,21,56
1491,Student1491,18,64
1492,Student1492,23,82
1493,Student1493,22,85
1494,Student1494,19,35
1495,Student1495,22,73
1496,Student1496,20,76
1497,Student1497,21,40
1498,Student1498,23,89
1499,Student1499,24,45
1500,Student1500,20,37
1501,Student1501,20,38
1502,Student1502,20,69
1503,Student1503,25,44
1504,Student1504,19,46
1505,Student1505,18,38
1506,Student1506,22,90
1507,Student1507,23,65
1508,Student1508,25,64
1509,Student1509,25,95
1510,Student1510,24,70
1511,Student1511,22,46
1512,Student1512,19,65
1513,Student1513,19,72
1514,Student1514,21,64
1515,Student1515,22,92
1516,Student1516,23,52
1517,Student1517,19,97
1518,Student1518,22,88
1519,Student1519,24,43
1520,Student1520,20,36
1521,Student1521,18,45
1522,Student1522,22,44
1523,Student1523,22,43
1524,Student1524,19,37
1525,Student1525,20,41
1526,Student1526,18,71
1527,Student1527,22,65
1528,Student1528,25,59
1529,Student1529,24,75
1530,Student1530,20,69
1531,Student1531,25,52
1532,Student1532,22,55
1533,Student1533,25,91
1534,Student1534,21,99
1535,Student1535,23,86
1536,Student1536,18,38
1537,Student1537,24,76
1538,Student1538,22,42
1539,Student1539,24,56
1540,Student1540,23,73
1541,Student1541,18,44
1542,Student1542,23,40
1543,Student1543,24,51
1544,Student1544,23,65
1545,Student1545,23,87
1546,Student1546,23,46
1547,Student1547,24,79
1548,Student1548,20,63
1549,Student1549,22,99
1550,Student1550,24,54
1551,Student1551,23,90
1552,Student1552,25,58
1553,Student1553,20,53
1554,Student1554,24,35
1555,Student1555,20,67
1556,Student1556,25,96
1557,Student1557,25,80
1558,Student1558,18,79
1559,Student1559,21,82
1560,Student1560,18,74
1561,Student1561,21,61
1562,Student1562,22,35
1563,Student1563,19,44
1564,Student1564,24,83
1565,Student1565,21,47
1566,Student1566,25,68
1567,Student1567,20,76
1568,Student1568,25,55
1569,Student1569,21,36
1570,Student1570,25,37
1571,Student1571,20,97
1572,Student1572,23,57
1573,Student1573,25,57
1574,Student1574,23,47
1575,Student1575,21,48
1576,Student1576,18,88
1577,Student1577,21,68
1578,Student1578,25,65
1579,Student1579,21,94
1580,Student1580,19,52
1581,Student1581,24,44
1582,Student1582,22,75
1583,Student1583,20,44
1584,Student1584,18,51
1585,Student1585,20,92
1586,Student1586,19,50
1587,Student1587,25,82
1588,Student1588,24,60
1589,Student1589,23,44
1590,Student1590,25,93
1591,Student1591,21,74
1592,Student1592,24,87
1593,Student1593,20,71
1594,Student1594,18,40
1595,Student1595,18,71
1596,Student1596,21,89
1597,Student1597,19,70
1598,Student1598,23,89
1599,Student1599,18,77
1600,Student1600,25,91
1601,Student1601,24,76
1602,Student1602,24,59
1603,Student1603,19,62
1604,Student1604,22,63
1605,Student1605,20,60
1606,Student1606,24,46
1607,Student1607,20,40
1608,Student1608,19,82
1609,Student1609,23,70
1610,Student1610,23,81
1611,Student1611,24,40
1612,Student1612,21,49
1613,Student1613,24,43
1614,Student1614,23,94
1615,Student1615,24,52
1616,Student1616,24,60
1617,Student1617,18,37
1618,Student1618,22,56
1619,Student1619,24,58
1620,Student1620,23,38
1621,Student1621,24,89
1622,Student1622,25,69
1623,Student1623,21,71
1624,Student1624,20,83
1625,Student1625,18,52
1626,Student1626,22,57
1627,Student1627,24,94
1628,Student1628,21,45
1629,Student1629,24,96
1630,Student1630,25,92
1631,Student1631,24,77
1632,Student1632,22,85
1633,Student1633,24,83
1634,Student1634,20,63
1635,Student1635,23,62
1636,Student1636,21,59
1637,Student1637,22,47
1638,Student1638,23,95
1639,Student1639,19,70
1640,Student1640,21,62
1641,Student1641,19,47
1642,Student1642,22,35
1643,Student1643,19,47
1644,Student1644,19,72
1645,Student1645,20,99
1646,Student1646,19,46
1647,Student1647,25,86
1648,Student1648,23,100
1649,Student1649,20,80
1650,Student1650,24,64
1651,Student1651,23,90
1652,Student1652,25,84
1653,Student1653,23,56
1654,Student1654,22,50
1655,Student1655,23,52
1656,Student1656,22,78
1657,Student1657,25,83
1658,Student1658,20,43
1659,Student1659,19,95
1660,Student1660,25,65
1661,Student1661,18,67
1662,Student1662,22,65
1663,Student1663,25,48
1664,Student1664,25,60
1665,Student1665,21,78
1666,Student1666,21,87
1667,Student1667,20,67
1668,Student1668,25,41
1669,Student1669,20,79
1670,Student1670,23,85
1671,Student1671,20,45
1672,Student1672,25,92
1673,Student1673,24,93
1674,Student1674,22,94
1675,Student1675,19,50
1676,Student1676,18,82
1677,Student1677,22,72
1678,Student1678,18,73
1679,Student1679,20,98
1680,Student1680,25,81
1681,Student1681,24,37
1682,Student1682,23,80
1683,Student1683,23,85
1684,Student1684,19,61
1685,Student1685,18,91
1686,Student1686,23,66
1687,Student1687,22,81
1688,Student1688,19,44
1689,Student1689,19,58
1690,Student1690,25,46
1691,Student1691,23,66
1692,Student1692,22,89
1693,Student1693,22,75
1694,Student1694,18,73
1695,Student1695,25,71
1696,Student1696,25,46
1697,Student1697,22,93
1698,Student1698,25,96
1699,Student1699,21,75
1700,Student1700,18,79
1701,Student1701,24,50
1702,Student1702,25,83
1703,Student1703,25,77
1704,Student1704,21,80
1705,Student1705,25,78
1706,Student1706,19,73
1707,Student1707,25,85
1708,Student1708,18,42
1709,Student1709,24,78
1710,Student1710,18,64
1711,Student1711,19,79
1712,Student1712,24,59
1713,Student1713,23,46
1714,Student1714,25,45
1715,Student1715,25,54
1716,Student1716,20,88
1717,Student1717,24,91
1718,Student1718,21,63
1719,Student1719,19,89
1720,Student1720,24,44
1721,Student1721,19,94
1722,Student1722,19,57
1723,Student1723,25,64
1724,Student1724,20,41
1725,Student1725,23,85
1726,Student1726,20,87
1727,Student1727,25,68
1728,Student1728,18,99
1729,Student1729,21,39
1730,Student1730,18,60
1731,Student1731,20,84
1732,Student1732,21,57
1733,Student1733,22,51
1734,Student1734,24,36
1735,Student1735,19,89
1736,Student1736,22,48
1737,Student1737,25,75
1738,Student1738,23,86
1739,Student1739,19,87
1740,Student1740,22,35
1741,Student1741,23,42
1742,Student1742,21,65
1743,Student1743,22,35
1744,Student1744,23,65
1745,Student1745,23,88
1746,Student1746,22,69
1747,Student1747,23,82
1748,Student1748,23,90
1749,Student1749,25,45
1750,Student1750,18,86
1751,Student1751,22,99
1752,Student1752,21,38
1753,Student1753,18,58
1754,Student1754,24,77
1755,Student1755,22,92
1756,Student1756,22,74
1757,Student1757,20,75
1758,Student1758,18,81
1759,Student1759,25,89
1760,Student1760,18,87
1761,Student1761,18,50
1762,Student1762,24,77
1763,Student1763,19,52
1764,Student1764,18,61
1765,Student1765,21,93
1766,Student1766,19,82
1767,Student1767,24,51
1768,Student1768,20,87
1769,Student1769,25,37
1770,Student1770,21,63
1771,Student1771,18,68
1772,Student1772,24,46
1773,Student1773,18,37
1774,Student1774,18,52
1775,Student1775,21,43
1776,Student1776,22,93
1777,Student1777,18,61
1778,Student1778,24,77
1779,Student1779,19,98
1780,Student1780,23,64
1781,Student1781,23,85
1782,Student1782,23,39
1783,Student1783,20,87
1784,Student1784,25,45
1785,Student1785,25,86
1786,Student1786,25,60
1787,Student1787,20,42
1788,Student1788,24,42
1789,Student1789,19,64
1790,Student1790,22,36
1791,Student1791,18,69
1792,Student1792,20,42
1793,Student1793,18,82
1794,Student1794,18,71
1795,Student1795,22,41
1796,Student1796,22,66
1797,Student1797,24,63
1798,Student1798,22,93
1799,Student1799,21,59
1800,Student1800,18,97
1801,Student1801,22,64
1802,Student1802,23,83
1803,Student1803,18,72
1804,Student1804,20,38
1805,Student1805,25,69
1806,Student1806,18,61
1807,Student1807,18,73
1808,Student1808,18,54
1809,Student1809,21,47
1810,Student1810,19,77
1811,Student1811,24,66
1812,Student1812,21,83
1813,Student1813,21,69
1814,Student1814,18,71
1815,Student1815,18,74
1816,Student1816,25,92
1817,Student1817,21,60
1818,Student1818,21,37
1819,Student1819,25,71
1820,Student1820,23,35
1821,Student1821,21,47
1822,Student1822,19,97
1823,Student1823,23,84
1824,Student1824,25,46
1825,Student1825,18,99
1826,Student1826,21,71
1827,Student1827,23,96
1828,Student1828,20,71
1829,Student1829,25,38
1830,Student1830,20,73
1831,Student1831,19,41
1832,Student1832,23,99
1833,Student1833,25,65
1834,Student1834,25,94
1835,Student1835,20,89
1836,Student1836,24,62
1837,Student1837,25,76
1838,Student1838,24,75
1839,Student1839,24,96
1840,Student1840,20,50
1841,Student1841,21,86
1842,Student1842,25,55
1843,Student1843,20,71
1844,Student1844,19,76
1845,Student1845,18,52
1846,Student1846,23,90
1847,Student1847,21,58
1848,Student1848,25,82
1849,Student1849,24,80
1850,Student1850,25,65
1851,Student1851,21,38
1852,Student1852,23,78
1853,Student1853,22,46
1854,Student1854,19,49
1855,Student1855,19,86
1856,Student1856,18,96
1857,Student1857,21,69
1858,Student1858,18,66
1859,Student1859,18,83
1860,Student1860,18,95
1861,Student1861,24,88
1862,Student1862,18,59
1863,Student1863,18,82
1864,Student1864,25,96
1865,Student1865,19,71
1866,Student1866,22,40
1867,Student1867,25,74
1868,Student1868,22,82
1869,Student1869,21,48
1870,Student1870,19,95
1871,Student1871,23,52
1872,Student1872,22,91
1873,Student1873,23,68
1874,Student1874,21,87
1875,Student1875,18,100
1876,Student1876,19,84
1877,Student1877,21,76
1878,Student1878,25,74
1879,Student1879,18,53
1880,Student1880,22,37
1881,Student1881,20,78
1882,Student1882,19,97
1883,Student1883,20,91
1884,Student1884,21,93
1885,Student1885,20,45
1886,Student1886,22,71
1887,Student1887,21,89
1888,Student1888,25,35
1889,Student1889,24,84
1890,Student1890,21,82
1891,Student1891,18,62
1892,Student1892,22,55
1893,Student1893,19,89
1894,Student1894,21,100
1895,Student1895,23,70
1896,Student1896,18,45
1897,Student1897,22,49
1898,Student1898,20,83
1899,Student1899,20,35
1900,Student1900,19,50
1901,Student1901,25,74
1902,Student1902,24,38
1903,Student1903,25,65
1904,Student1904,22,48
1905,Student1905,21,46
1906,Student1906,18,89
1907,Student1907,22,72
1908,Student1908,23,88
1909,Student1909,20,66
1910,Student1910,20,98
1911,Student1911,19,43
1912,Student1912,19,100
1913,Student1913,21,39
1914,Student1914,25,36
1915,Student1915,19,93
1916,Student1916,21,47
1917,Student1917,18,40
1918,Student1918,23,90
1919,Student1919,19,37
1920,Student1920,21,60
1921,Student1921,25,51
1922,Student1922,20,80
1923,Student1923,25,55
1924,Student1924,18,48
1925,Student1925,23,56
1926,Student1926,24,47
1927,Student1927,20,98
1928,Student1928,19,70
1929,Student1929,23,76
1930,Student1930,23,77
1931,Student1931,24,61
1932,Student1932,21,64
1933,Student1933,22,48
1934,Student1934,20,81
1935,Student1935,20,65
1936,Student1936,18,99
1937,Student1937,24,66
1938,Student1938,25,35
1939,Student1939,18,63
1940,Student1940,23,52
1941,Student1941,23,56
1942,Student1942,19,89
1943,Student1943,22,79
1944,Student1944,23,98
1945,Student1945,20,70
1946,Student1946,22,50
1947,Student1947,22,90
1948,Student1948,21,80
1949,Student1949,25,58
1950,Student1950,23,91
1951,Student1951,25,68
1952,Student1952,22,52
1953,Student1953,25,68
1954,Student1954,20,91
1955,Student1955,25,84
1956,Student1956,18,48
1957,Student1957,25,38
1958,Student1958,25,42
1959,Student1959,25,87
1960,Student1960,20,80
1961,Student1961,24,59
1962,Student1962,22,55
1963,Student1963,18,69
1964,Student1964,19,71
1965,Student1965,24,95
1966,Student1966,20,72
1967,Student1967,18,55
1968,Student1968,20,61
1969,Student1969,24,53
1970,Student1970,23,54
1971,Student1971,23,47
1972,Student1972,20,47
1973,Student1973,21,48
1974,Student1974,21,86
1975,Student1975,25,71
1976,Student1976,25,50
1977,Student1977,19,64
1978,Student1978,19,87
1979,Student1979,23,74
1980,Student1980,22,71
1981,Student1981,19,61
1982,Student1982,24,86
1983,Student1983,19,63
1984,Student1984,25,76
1985,Student1985,21,92
1986,Student1986,19,82
1987,Student1987,23,43
1988,Student1988,21,90
1989,Student1989,21,62
1990,Student1990,24,70
1991,Student1991,18,48
1992,Student1992,22,85
1993,Student1993,25,86
1994,Student1994,23,51
1995,Student1995,25,50
1996,Student1996,19,91
1997,Student1997,22,39
1998,Student1998,19,47
1999,Student1999,25,55
2000,Student2000,21,55
2001,Student2001,20,57
2002,Student2002,25,36
2003,Student2003,25,41
2004,Student2004,19,40
2005,Student2005,25,77
2006,Student2006,19,62
2007,Student2007,21,67
2008,Student2008,19,60
2009,Student2009,21,38
2010,Student2010,23,35
2011,Student2011,24,68
2012,Student2012,25,41
2013,Student2013,18,66
2014,Student2014,23,82
2015,Student2015,24,36
2016,Student2016,18,62
2017,Student2017,21,56
2018,Student2018,23,72
2019,Student2019,24,55
2020,Student2020,22,99
2021,Student2021,20,54
2022,Student2022,22,57
2023,Student2023,18,51
2024,Student2024,25,87
2025,Student2025,18,69
2026,Student2026,20,61
2027,Student2027,24,78
2028,Student2028,21,51
2029,Student2029,18,66
2030,Student2030,21,71
2031,Student2031,24,52
2032,Student2032,20,52
2033,Student2033,23,48
2034,Student2034,23,61
2035,Student2035,20,60
2036,Student2036,19,53
2037,Student2037,23,65
2038,Student2038,25,39
2039,Student2039,19,60
2040,Student2040,18,56
2041,Student2041,24,86
2042,Student2042,21,71
2043,Student2043,18,90
2044,Student2044,18,87
2045,Student2045,18,46
2046,Student2046,18,63
2047,Student2047,23,56
2048,Student2048,22,44
2049,Student2049,19,37
2050,Student2050,18,64
2051,Student2051,21,40
2052,Student2052,25,50
